accepted_month,english_country,n,mean_ai_content,std_ai_content,se_ai_content,ci95_lower,ci95_upper,group_label
2023-09-01,0.0,24278,0.09631880715050663,0.14782784268442023,0.0009487456235504765,0.09445920718490902,0.09817840711610423,Non-English-speaking country
2023-09-01,1.0,12574,0.09849809129950693,0.1421310329591667,0.0012675123055538257,0.09601357365404836,0.1009826089449655,English-speaking country
2023-10-01,0.0,25391,0.1048796817770076,0.15555173897625257,0.0009761913788142235,0.1029662906194669,0.1067930729345483,Non-English-speaking country
2023-10-01,1.0,13821,0.10280840749583967,0.14741660858912642,0.0012539397861092022,0.10035051541279667,0.10526629957888266,English-speaking country
2023-11-01,0.0,26322,0.11136243446546616,0.160515166226675,0.000989365200170136,0.10942322513158138,0.11330164379935094,Non-English-speaking country
2023-11-01,1.0,13193,0.11130266050178124,0.1565607551344135,0.0013630479255727973,0.10863089052420617,0.1139744304793563,English-speaking country
2023-12-01,0.0,24204,0.1205899851264254,0.16937402670631593,0.0010886875099151462,0.11845609010298291,0.12272388014986788,Non-English-speaking country
2023-12-01,1.0,12086,0.11720916763197087,0.16322173714224575,0.001484693135994729,0.11429893108512264,0.1201194041788191,English-speaking country
2024-01-01,0.0,27517,0.12841069157248247,0.1754847929359445,0.0010578861849368476,0.12633718154145873,0.1304842016035062,Non-English-speaking country
2024-01-01,1.0,13928,0.12061839460080413,0.1636833121160378,0.0013869475103318017,0.1178997911646561,0.12333699803695217,English-speaking country
2024-02-01,0.0,25835,0.13518083994580996,0.17986847804342568,0.0011190534408983968,0.13298743274027838,0.13737424715134153,Non-English-speaking country
2024-02-01,1.0,13159,0.12752564784558096,0.1703249603504891,0.0014847962193290315,0.12461523301145794,0.13043606267970398,English-speaking country
2024-03-01,0.0,26282,0.14081063085001141,0.18426196113450755,0.001136596943052192,0.13858283917639783,0.143038422523625,Non-English-speaking country
2024-03-01,1.0,13324,0.13104052836985888,0.17410149867470354,0.0015082912012279745,0.12808406334944442,0.13399699339027335,English-speaking country
2024-04-01,0.0,27328,0.14823788788056205,0.1888989233766557,0.0011426824523663502,0.14599817222697486,0.15047760353414924,Non-English-speaking country
2024-04-01,1.0,13618,0.1347113379350859,0.1785271435270937,0.0015298455631854101,0.1317126291856211,0.13771004668455072,English-speaking country
